"","fips","county_name","state_abbr","state_name"
"1910",37035,"Catawba","NC","North Carolina"
"1911",37037,"Chatham","NC","North Carolina"
"1912",37039,"Cherokee","NC","North Carolina"
"1913",37041,"Chowan","NC","North Carolina"
"1914",37043,"Clay","NC","North Carolina"
"1915",37045,"Cleveland","NC","North Carolina"
"1916",37047,"Columbus","NC","North Carolina"
"1917",37049,"Craven","NC","North Carolina"
"1918",37051,"Cumberland","NC","North Carolina"
"1919",37053,"Currituck","NC","North Carolina"
"1920",37055,"Dare","NC","North Carolina"
"1921",37057,"Davidson","NC","North Carolina"
"1922",37059,"Davie","NC","North Carolina"
"1923",37061,"Duplin","NC","North Carolina"
"1924",37063,"Durham","NC","North Carolina"
"1925",37065,"Edgecombe","NC","North Carolina"
"1926",37067,"Forsyth","NC","North Carolina"
"1927",37069,"Franklin","NC","North Carolina"
"1928",37071,"Gaston","NC","North Carolina"
"1929",37073,"Gates","NC","North Carolina"
"1930",37075,"Graham","NC","North Carolina"
"1931",37077,"Granville","NC","North Carolina"
"1932",37079,"Greene","NC","North Carolina"
"1933",37081,"Guilford","NC","North Carolina"
"1934",37083,"Halifax","NC","North Carolina"
"1935",37085,"Harnett","NC","North Carolina"
"1936",37087,"Haywood","NC","North Carolina"
"1937",37089,"Henderson","NC","North Carolina"
"1938",37091,"Hertford","NC","North Carolina"
"1939",37093,"Hoke","NC","North Carolina"
"1940",37095,"Hyde","NC","North Carolina"
"1941",37097,"Iredell","NC","North Carolina"
"1942",37099,"Jackson","NC","North Carolina"
"1943",37101,"Johnston","NC","North Carolina"
"1944",37103,"Jones","NC","North Carolina"
"1945",37105,"Lee","NC","North Carolina"
"1946",37107,"Lenoir","NC","North Carolina"
"1947",37109,"Lincoln","NC","North Carolina"
"1948",37111,"McDowell","NC","North Carolina"
"1949",37113,"Macon","NC","North Carolina"
"1950",37115,"Madison","NC","North Carolina"
"1951",37117,"Martin","NC","North Carolina"
"1952",37119,"Mecklenburg","NC","North Carolina"
"1953",37121,"Mitchell","NC","North Carolina"
"1954",37123,"Montgomery","NC","North Carolina"
"1955",37125,"Moore","NC","North Carolina"
"1956",37127,"Nash","NC","North Carolina"
"1957",37129,"New Hanover","NC","North Carolina"
"1958",37131,"Northampton","NC","North Carolina"
"1959",37133,"Onslow","NC","North Carolina"
"1960",37135,"Orange","NC","North Carolina"
"1961",37137,"Pamlico","NC","North Carolina"
"1962",37139,"Pasquotank","NC","North Carolina"
"1963",37141,"Pender","NC","North Carolina"
"1964",37143,"Perquimans","NC","North Carolina"
"1965",37145,"Person","NC","North Carolina"
"1966",37147,"Pitt","NC","North Carolina"
"1967",37149,"Polk","NC","North Carolina"
"1968",37151,"Randolph","NC","North Carolina"
"1969",37153,"Richmond","NC","North Carolina"
"1970",37155,"Robeson","NC","North Carolina"
"1971",37157,"Rockingham","NC","North Carolina"
"1972",37159,"Rowan","NC","North Carolina"
"1973",37161,"Rutherford","NC","North Carolina"
"1974",37163,"Sampson","NC","North Carolina"
"1975",37165,"Scotland","NC","North Carolina"
"1976",37167,"Stanly","NC","North Carolina"
"1977",37169,"Stokes","NC","North Carolina"
"1978",37171,"Surry","NC","North Carolina"
"1979",37173,"Swain","NC","North Carolina"
"1980",37175,"Transylvania","NC","North Carolina"
"1981",37177,"Tyrrell","NC","North Carolina"
"1982",37179,"Union","NC","North Carolina"
"1983",37181,"Vance","NC","North Carolina"
"1984",37183,"Wake","NC","North Carolina"
"1985",37185,"Warren","NC","North Carolina"
"1986",37187,"Washington","NC","North Carolina"
"1987",37189,"Watauga","NC","North Carolina"
"1988",37191,"Wayne","NC","North Carolina"
"1989",37193,"Wilkes","NC","North Carolina"
"1990",37195,"Wilson","NC","North Carolina"
"1991",37197,"Yadkin","NC","North Carolina"
"1992",37199,"Yancey","NC","North Carolina"
"1993",38001,"Adams","ND","North Dakota"
"1994",38003,"Barnes","ND","North Dakota"
"1995",38005,"Benson","ND","North Dakota"
"1996",38007,"Billings","ND","North Dakota"
"1997",38009,"Bottineau","ND","North Dakota"
"1998",38011,"Bowman","ND","North Dakota"
"1999",38013,"Burke","ND","North Dakota"
"2000",38015,"Burleigh","ND","North Dakota"
"2001",38017,"Cass","ND","North Dakota"
"2002",38019,"Cavalier","ND","North Dakota"
"2003",38021,"Dickey","ND","North Dakota"
"2004",38023,"Divide","ND","North Dakota"
"2005",38025,"Dunn","ND","North Dakota"
"2006",38027,"Eddy","ND","North Dakota"
"2007",38029,"Emmons","ND","North Dakota"
"2008",38031,"Foster","ND","North Dakota"
"2009",38033,"Golden Valley","ND","North Dakota"
"2010",38035,"Grand Forks","ND","North Dakota"
"2011",38037,"Grant","ND","North Dakota"
"2012",38039,"Griggs","ND","North Dakota"
"2013",38041,"Hettinger","ND","North Dakota"
"2014",38043,"Kidder","ND","North Dakota"
"2015",38045,"LaMoure","ND","North Dakota"
"2016",38047,"Logan","ND","North Dakota"
"2017",38049,"McHenry","ND","North Dakota"
"2018",38051,"McIntosh","ND","North Dakota"
"2019",38053,"McKenzie","ND","North Dakota"
"2020",38055,"McLean","ND","North Dakota"
"2021",38057,"Mercer","ND","North Dakota"
"2022",38059,"Morton","ND","North Dakota"
"2023",38061,"Mountrail","ND","North Dakota"
"2024",38063,"Nelson","ND","North Dakota"
"2025",38065,"Oliver","ND","North Dakota"
"2026",38067,"Pembina","ND","North Dakota"
"2027",38069,"Pierce","ND","North Dakota"
"2028",38071,"Ramsey","ND","North Dakota"
"2029",38073,"Ransom","ND","North Dakota"
"2030",38075,"Renville","ND","North Dakota"
"2031",38077,"Richland","ND","North Dakota"
"2032",38079,"Rolette","ND","North Dakota"
"2033",38081,"Sargent","ND","North Dakota"
"2034",38083,"Sheridan","ND","North Dakota"
"2035",38085,"Sioux","ND","North Dakota"
"2036",38087,"Slope","ND","North Dakota"
"2037",38089,"Stark","ND","North Dakota"
"2038",38091,"Steele","ND","North Dakota"
"2039",38093,"Stutsman","ND","North Dakota"
"2040",38095,"Towner","ND","North Dakota"
"2041",38097,"Traill","ND","North Dakota"
"2042",38099,"Walsh","ND","North Dakota"
"2043",38101,"Ward","ND","North Dakota"
"2044",38103,"Wells","ND","North Dakota"
"2045",38105,"Williams","ND","North Dakota"
"2046",39001,"Adams","OH","Ohio"
"2047",39003,"Allen","OH","Ohio"
"2048",39005,"Ashland","OH","Ohio"
"2049",39007,"Ashtabula","OH","Ohio"
"2050",39009,"Athens","OH","Ohio"
"2051",39011,"Auglaize","OH","Ohio"
"2052",39013,"Belmont","OH","Ohio"
"2053",39015,"Brown","OH","Ohio"
"2054",39017,"Butler","OH","Ohio"
"2055",39019,"Carroll","OH","Ohio"
"2056",39021,"Champaign","OH","Ohio"
"2057",39023,"Clark","OH","Ohio"
"2058",39025,"Clermont","OH","Ohio"
"2059",39027,"Clinton","OH","Ohio"
"2060",39029,"Columbiana","OH","Ohio"
"2061",39031,"Coshocton","OH","Ohio"
"2062",39033,"Crawford","OH","Ohio"
"2063",39035,"Cuyahoga","OH","Ohio"
"2064",39037,"Darke","OH","Ohio"
"2065",39039,"Defiance","OH","Ohio"
"2066",39041,"Delaware","OH","Ohio"
"2067",39043,"Erie","OH","Ohio"
"2068",39045,"Fairfield","OH","Ohio"
"2069",39047,"Fayette","OH","Ohio"
"2070",39049,"Franklin","OH","Ohio"
"2071",39051,"Fulton","OH","Ohio"
"2072",39053,"Gallia","OH","Ohio"
"2073",39055,"Geauga","OH","Ohio"
"2074",39057,"Greene","OH","Ohio"
"2075",39059,"Guernsey","OH","Ohio"
"2076",39061,"Hamilton","OH","Ohio"
"2077",39063,"Hancock","OH","Ohio"
"2078",39065,"Hardin","OH","Ohio"
"2079",39067,"Harrison","OH","Ohio"
"2080",39069,"Henry","OH","Ohio"
"2081",39071,"Highland","OH","Ohio"
"2082",39073,"Hocking","OH","Ohio"
"2083",39075,"Holmes","OH","Ohio"
"2084",39077,"Huron","OH","Ohio"
"2085",39079,"Jackson","OH","Ohio"
"2086",39081,"Jefferson","OH","Ohio"
"2087",39083,"Knox","OH","Ohio"
"2088",39085,"Lake","OH","Ohio"
"2089",39087,"Lawrence","OH","Ohio"
"2090",39089,"Licking","OH","Ohio"
"2091",39091,"Logan","OH","Ohio"
"2092",39093,"Lorain","OH","Ohio"
"2093",39095,"Lucas","OH","Ohio"
"2094",39097,"Madison","OH","Ohio"
"2095",39099,"Mahoning","OH","Ohio"
"2096",39101,"Marion","OH","Ohio"
"2097",39103,"Medina","OH","Ohio"
"2098",39105,"Meigs","OH","Ohio"
"2099",39107,"Mercer","OH","Ohio"
"2100",39109,"Miami","OH","Ohio"
"2101",39111,"Monroe","OH","Ohio"
"2102",39113,"Montgomery","OH","Ohio"
"2103",39115,"Morgan","OH","Ohio"
"2104",39117,"Morrow","OH","Ohio"
"2105",39119,"Muskingum","OH","Ohio"
"2106",39121,"Noble","OH","Ohio"
"2107",39123,"Ottawa","OH","Ohio"
"2108",39125,"Paulding","OH","Ohio"
"2109",39127,"Perry","OH","Ohio"
"2110",39129,"Pickaway","OH","Ohio"
"2111",39131,"Pike","OH","Ohio"
"2112",39133,"Portage","OH","Ohio"
"2113",39135,"Preble","OH","Ohio"
"2114",39137,"Putnam","OH","Ohio"
"2115",39139,"Richland","OH","Ohio"
"2116",39141,"Ross","OH","Ohio"
"2117",39143,"Sandusky","OH","Ohio"
"2118",39145,"Scioto","OH","Ohio"
"2119",39147,"Seneca","OH","Ohio"
"2120",39149,"Shelby","OH","Ohio"
"2121",39151,"Stark","OH","Ohio"
"2122",39153,"Summit","OH","Ohio"
"2123",39155,"Trumbull","OH","Ohio"
"2124",39157,"Tuscarawas","OH","Ohio"
"2125",39159,"Union","OH","Ohio"
"2126",39161,"Van Wert","OH","Ohio"
"2127",39163,"Vinton","OH","Ohio"
"2128",39165,"Warren","OH","Ohio"
"2129",39167,"Washington","OH","Ohio"
"2130",39169,"Wayne","OH","Ohio"
"2131",39171,"Williams","OH","Ohio"
"2132",39173,"Wood","OH","Ohio"
"2133",39175,"Wyandot","OH","Ohio"
"2134",40001,"Adair","OK","Oklahoma"
"2135",40003,"Alfalfa","OK","Oklahoma"
"2136",40005,"Atoka","OK","Oklahoma"
"2137",40007,"Beaver","OK","Oklahoma"
"2138",40009,"Beckham","OK","Oklahoma"
"2139",40011,"Blaine","OK","Oklahoma"
"2140",40013,"Bryan","OK","Oklahoma"
"2141",40015,"Caddo","OK","Oklahoma"
"2142",40017,"Canadian","OK","Oklahoma"
"2143",40019,"Carter","OK","Oklahoma"
"2144",40021,"Cherokee","OK","Oklahoma"
"2145",40023,"Choctaw","OK","Oklahoma"
"2146",40025,"Cimarron","OK","Oklahoma"
"2147",40027,"Cleveland","OK","Oklahoma"
"2148",40029,"Coal","OK","Oklahoma"
"2149",40031,"Comanche","OK","Oklahoma"
"2150",40033,"Cotton","OK","Oklahoma"
"2151",40035,"Craig","OK","Oklahoma"
"2152",40037,"Creek","OK","Oklahoma"
"2153",40039,"Custer","OK","Oklahoma"
"2154",40041,"Delaware","OK","Oklahoma"
"2155",40043,"Dewey","OK","Oklahoma"
"2156",40045,"Ellis","OK","Oklahoma"
"2157",40047,"Garfield","OK","Oklahoma"
"2158",40049,"Garvin","OK","Oklahoma"
"2159",40051,"Grady","OK","Oklahoma"
"2160",40053,"Grant","OK","Oklahoma"
"2161",40055,"Greer","OK","Oklahoma"
"2162",40057,"Harmon","OK","Oklahoma"
"2163",40059,"Harper","OK","Oklahoma"
"2164",40061,"Haskell","OK","Oklahoma"
"2165",40063,"Hughes","OK","Oklahoma"
"2166",40065,"Jackson","OK","Oklahoma"
"2167",40067,"Jefferson","OK","Oklahoma"
"2168",40069,"Johnston","OK","Oklahoma"
"2169",40071,"Kay","OK","Oklahoma"
"2170",40073,"Kingfisher","OK","Oklahoma"
"2171",40075,"Kiowa","OK","Oklahoma"
"2172",40077,"Latimer","OK","Oklahoma"
"2173",40079,"Le Flore","OK","Oklahoma"
"2174",40081,"Lincoln","OK","Oklahoma"
"2175",40083,"Logan","OK","Oklahoma"
"2176",40085,"Love","OK","Oklahoma"
"2177",40087,"McClain","OK","Oklahoma"
"2178",40089,"McCurtain","OK","Oklahoma"
"2179",40091,"McIntosh","OK","Oklahoma"
"2180",40093,"Major","OK","Oklahoma"
"2181",40095,"Marshall","OK","Oklahoma"
"2182",40097,"Mayes","OK","Oklahoma"
"2183",40099,"Murray","OK","Oklahoma"
"2184",40101,"Muskogee","OK","Oklahoma"
"2185",40103,"Noble","OK","Oklahoma"
"2186",40105,"Nowata","OK","Oklahoma"
"2187",40107,"Okfuskee","OK","Oklahoma"
"2188",40109,"Oklahoma","OK","Oklahoma"
"2189",40111,"Okmulgee","OK","Oklahoma"
"2190",40113,"Osage","OK","Oklahoma"
"2191",40115,"Ottawa","OK","Oklahoma"
"2192",40117,"Pawnee","OK","Oklahoma"
"2193",40119,"Payne","OK","Oklahoma"
"2194",40121,"Pittsburg","OK","Oklahoma"
"2195",40123,"Pontotoc","OK","Oklahoma"
"2196",40125,"Pottawatomie","OK","Oklahoma"
"2197",40127,"Pushmataha","OK","Oklahoma"
"2198",40129,"Roger Mills","OK","Oklahoma"
"2199",40131,"Rogers","OK","Oklahoma"
"2200",40133,"Seminole","OK","Oklahoma"
"2201",40135,"Sequoyah","OK","Oklahoma"
"2202",40137,"Stephens","OK","Oklahoma"
"2203",40139,"Texas","OK","Oklahoma"
"2204",40141,"Tillman","OK","Oklahoma"
"2205",40143,"Tulsa","OK","Oklahoma"
"2206",40145,"Wagoner","OK","Oklahoma"
"2207",40147,"Washington","OK","Oklahoma"
"2208",40149,"Washita","OK","Oklahoma"
"2209",40151,"Woods","OK","Oklahoma"
"2210",40153,"Woodward","OK","Oklahoma"
"2211",41001,"Baker","OR","Oregon"
"2212",41003,"Benton","OR","Oregon"
"2213",41005,"Clackamas","OR","Oregon"
"2214",41007,"Clatsop","OR","Oregon"
"2215",41009,"Columbia","OR","Oregon"
"2216",41011,"Coos","OR","Oregon"
"2217",41013,"Crook","OR","Oregon"
"2218",41015,"Curry","OR","Oregon"
"2219",41017,"Deschutes","OR","Oregon"
"2220",41019,"Douglas","OR","Oregon"
"2221",41021,"Gilliam","OR","Oregon"
"2222",41023,"Grant","OR","Oregon"
"2223",41025,"Harney","OR","Oregon"
"2224",41027,"Hood River","OR","Oregon"
"2225",41029,"Jackson","OR","Oregon"
"2226",41031,"Jefferson","OR","Oregon"
"2227",41033,"Josephine","OR","Oregon"
"2228",41035,"Klamath","OR","Oregon"
"2229",41037,"Lake","OR","Oregon"
"2230",41039,"Lane","OR","Oregon"
"2231",41041,"Lincoln","OR","Oregon"
"2232",41043,"Linn","OR","Oregon"
"2233",41045,"Malheur","OR","Oregon"
"2234",41047,"Marion","OR","Oregon"
"2235",41049,"Morrow","OR","Oregon"
"2236",41051,"Multnomah","OR","Oregon"
"2237",41053,"Polk","OR","Oregon"
"2238",41055,"Sherman","OR","Oregon"
"2239",41057,"Tillamook","OR","Oregon"
"2240",41059,"Umatilla","OR","Oregon"
"2241",41061,"Union","OR","Oregon"
"2242",41063,"Wallowa","OR","Oregon"
"2243",41065,"Wasco","OR","Oregon"
"2244",41067,"Washington","OR","Oregon"
"2245",41069,"Wheeler","OR","Oregon"
"2246",41071,"Yamhill","OR","Oregon"
"2247",42001,"Adams","PA","Pennsylvania"
"2248",42003,"Allegheny","PA","Pennsylvania"
"2249",42005,"Armstrong","PA","Pennsylvania"
"2250",42007,"Beaver","PA","Pennsylvania"
"2251",42009,"Bedford","PA","Pennsylvania"
"2252",42011,"Berks","PA","Pennsylvania"
"2253",42013,"Blair","PA","Pennsylvania"
"2254",42015,"Bradford","PA","Pennsylvania"
"2255",42017,"Bucks","PA","Pennsylvania"
"2256",42019,"Butler","PA","Pennsylvania"
"2257",42021,"Cambria","PA","Pennsylvania"
"2258",42023,"Cameron","PA","Pennsylvania"
"2259",42025,"Carbon","PA","Pennsylvania"
"2260",42027,"Centre","PA","Pennsylvania"
"2261",42029,"Chester","PA","Pennsylvania"
"2262",42031,"Clarion","PA","Pennsylvania"
"2263",42033,"Clearfield","PA","Pennsylvania"
"2264",42035,"Clinton","PA","Pennsylvania"
"2265",42037,"Columbia","PA","Pennsylvania"
"2266",42039,"Crawford","PA","Pennsylvania"
"2267",42041,"Cumberland","PA","Pennsylvania"
"2268",42043,"Dauphin","PA","Pennsylvania"
"2269",42045,"Delaware","PA","Pennsylvania"
"2270",42047,"Elk","PA","Pennsylvania"
"2271",42049,"Erie","PA","Pennsylvania"
"2272",42051,"Fayette","PA","Pennsylvania"
"2273",42053,"Forest","PA","Pennsylvania"
"2274",42055,"Franklin","PA","Pennsylvania"
"2275",42057,"Fulton","PA","Pennsylvania"
"2276",42059,"Greene","PA","Pennsylvania"
"2277",42061,"Huntingdon","PA","Pennsylvania"
"2278",42063,"Indiana","PA","Pennsylvania"
"2279",42065,"Jefferson","PA","Pennsylvania"
"2280",42067,"Juniata","PA","Pennsylvania"
"2281",42069,"Lackawanna","PA","Pennsylvania"
"2282",42071,"Lancaster","PA","Pennsylvania"
"2283",42073,"Lawrence","PA","Pennsylvania"
"2284",42075,"Lebanon","PA","Pennsylvania"
"2285",42077,"Lehigh","PA","Pennsylvania"
"2286",42079,"Luzerne","PA","Pennsylvania"
"2287",42081,"Lycoming","PA","Pennsylvania"
"2288",42083,"McKean","PA","Pennsylvania"
"2289",42085,"Mercer","PA","Pennsylvania"
"2290",42087,"Mifflin","PA","Pennsylvania"
"2291",42089,"Monroe","PA","Pennsylvania"
"2292",42091,"Montgomery","PA","Pennsylvania"
"2293",42093,"Montour","PA","Pennsylvania"
"2294",42095,"Northampton","PA","Pennsylvania"
"2295",42097,"Northumberland","PA","Pennsylvania"
"2296",42099,"Perry","PA","Pennsylvania"
"2297",42101,"Philadelphia","PA","Pennsylvania"
"2298",42103,"Pike","PA","Pennsylvania"
"2299",42105,"Potter","PA","Pennsylvania"
"2300",42107,"Schuylkill","PA","Pennsylvania"
"2301",42109,"Snyder","PA","Pennsylvania"
"2302",42111,"Somerset","PA","Pennsylvania"
"2303",42113,"Sullivan","PA","Pennsylvania"
"2304",42115,"Susquehanna","PA","Pennsylvania"
"2305",42117,"Tioga","PA","Pennsylvania"
"2306",42119,"Union","PA","Pennsylvania"
"2307",42121,"Venango","PA","Pennsylvania"
"2308",42123,"Warren","PA","Pennsylvania"
"2309",42125,"Washington","PA","Pennsylvania"
"2310",42127,"Wayne","PA","Pennsylvania"
"2311",42129,"Westmoreland","PA","Pennsylvania"
"2312",42131,"Wyoming","PA","Pennsylvania"
"2313",42133,"York","PA","Pennsylvania"
"2314",44001,"Bristol","RI","Rhode Island"
"2315",44003,"Kent","RI","Rhode Island"
"2316",44005,"Newport","RI","Rhode Island"
"2317",44007,"Providence","RI","Rhode Island"
"2318",44009,"Washington","RI","Rhode Island"
"2319",45001,"Abbeville","SC","South Carolina"
"2320",45003,"Aiken","SC","South Carolina"
"2321",45005,"Allendale","SC","South Carolina"
"2322",45007,"Anderson","SC","South Carolina"
"2323",45009,"Bamberg","SC","South Carolina"
"2324",45011,"Barnwell","SC","South Carolina"
"2325",45013,"Beaufort","SC","South Carolina"
"2326",45015,"Berkeley","SC","South Carolina"
"2327",45017,"Calhoun","SC","South Carolina"
"2328",45019,"Charleston","SC","South Carolina"
"2329",45021,"Cherokee","SC","South Carolina"
"2330",45023,"Chester","SC","South Carolina"
"2331",45025,"Chesterfield","SC","South Carolina"
"2332",45027,"Clarendon","SC","South Carolina"
"2333",45029,"Colleton","SC","South Carolina"
"2334",45031,"Darlington","SC","South Carolina"
"2335",45033,"Dillon","SC","South Carolina"
"2336",45035,"Dorchester","SC","South Carolina"
"2337",45037,"Edgefield","SC","South Carolina"
"2338",45039,"Fairfield","SC","South Carolina"
"2339",45041,"Florence","SC","South Carolina"
"2340",45043,"Georgetown","SC","South Carolina"
"2341",45045,"Greenville","SC","South Carolina"
"2342",45047,"Greenwood","SC","South Carolina"
"2343",45049,"Hampton","SC","South Carolina"
"2344",45051,"Horry","SC","South Carolina"
"2345",45053,"Jasper","SC","South Carolina"
"2346",45055,"Kershaw","SC","South Carolina"
"2347",45057,"Lancaster","SC","South Carolina"
"2348",45059,"Laurens","SC","South Carolina"
"2349",45061,"Lee","SC","South Carolina"
"2350",45063,"Lexington","SC","South Carolina"
"2351",45065,"McCormick","SC","South Carolina"
"2352",45067,"Marion","SC","South Carolina"
"2353",45069,"Marlboro","SC","South Carolina"
"2354",45071,"Newberry","SC","South Carolina"
"2355",45073,"Oconee","SC","South Carolina"
"2356",45075,"Orangeburg","SC","South Carolina"
"2357",45077,"Pickens","SC","South Carolina"
"2358",45079,"Richland","SC","South Carolina"
"2359",45081,"Saluda","SC","South Carolina"
"2360",45083,"Spartanburg","SC","South Carolina"
"2361",45085,"Sumter","SC","South Carolina"
"2362",45087,"Union","SC","South Carolina"
"2363",45089,"Williamsburg","SC","South Carolina"
"2364",45091,"York","SC","South Carolina"
"2365",46003,"Aurora","SD","South Dakota"
"2366",46005,"Beadle","SD","South Dakota"
"2367",46007,"Bennett","SD","South Dakota"
"2368",46009,"Bon Homme","SD","South Dakota"
"2369",46011,"Brookings","SD","South Dakota"
"2370",46013,"Brown","SD","South Dakota"
"2371",46015,"Brule","SD","South Dakota"
"2372",46017,"Buffalo","SD","South Dakota"
"2373",46019,"Butte","SD","South Dakota"
"2374",46021,"Campbell","SD","South Dakota"
"2375",46023,"Charles Mix","SD","South Dakota"
"2376",46025,"Clark","SD","South Dakota"
"2377",46027,"Clay","SD","South Dakota"
"2378",46029,"Codington","SD","South Dakota"
"2379",46031,"Corson","SD","South Dakota"
"2380",46033,"Custer","SD","South Dakota"
"2381",46035,"Davison","SD","South Dakota"
"2382",46037,"Day","SD","South Dakota"
"2383",46039,"Deuel","SD","South Dakota"
"2384",46041,"Dewey","SD","South Dakota"
"2385",46043,"Douglas","SD","South Dakota"
"2386",46045,"Edmunds","SD","South Dakota"
"2387",46047,"Fall River","SD","South Dakota"
"2388",46049,"Faulk","SD","South Dakota"
"2389",46051,"Grant","SD","South Dakota"
"2390",46053,"Gregory","SD","South Dakota"
"2391",46055,"Haakon","SD","South Dakota"
"2392",46057,"Hamlin","SD","South Dakota"
"2393",46059,"Hand","SD","South Dakota"
"2394",46061,"Hanson","SD","South Dakota"
"2395",46063,"Harding","SD","South Dakota"
"2396",46065,"Hughes","SD","South Dakota"
"2397",46067,"Hutchinson","SD","South Dakota"
"2398",46069,"Hyde","SD","South Dakota"
"2399",46071,"Jackson","SD","South Dakota"
"2400",46073,"Jerauld","SD","South Dakota"
"2401",46075,"Jones","SD","South Dakota"
"2402",46077,"Kingsbury","SD","South Dakota"
"2403",46079,"Lake","SD","South Dakota"
"2404",46081,"Lawrence","SD","South Dakota"
"2405",46083,"Lincoln","SD","South Dakota"
"2406",46085,"Lyman","SD","South Dakota"
"2407",46087,"McCook","SD","South Dakota"
"2408",46089,"McPherson","SD","South Dakota"
"2409",46091,"Marshall","SD","South Dakota"
"2410",46093,"Meade","SD","South Dakota"
"2411",46095,"Mellette","SD","South Dakota"
"2412",46097,"Miner","SD","South Dakota"
"2413",46099,"Minnehaha","SD","South Dakota"
"2414",46101,"Moody","SD","South Dakota"
"2415",46102,"Oglala Lakota","SD","South Dakota"
"2416",46103,"Pennington","SD","South Dakota"
"2417",46105,"Perkins","SD","South Dakota"
"2418",46107,"Potter","SD","South Dakota"
"2419",46109,"Roberts","SD","South Dakota"
"2420",46111,"Sanborn","SD","South Dakota"
"2421",46113,"Shannon","SD","South Dakota"
"2422",46115,"Spink","SD","South Dakota"
"2423",46117,"Stanley","SD","South Dakota"
"2424",46119,"Sully","SD","South Dakota"
"2425",46121,"Todd","SD","South Dakota"
"2426",46123,"Tripp","SD","South Dakota"
"2427",46125,"Turner","SD","South Dakota"
"2428",46127,"Union","SD","South Dakota"
"2429",46129,"Walworth","SD","South Dakota"
"2430",46135,"Yankton","SD","South Dakota"
"2431",46137,"Ziebach","SD","South Dakota"
"2432",47001,"Anderson","TN","Tennessee"
"2433",47003,"Bedford","TN","Tennessee"
"2434",47005,"Benton","TN","Tennessee"
"2435",47007,"Bledsoe","TN","Tennessee"
"2436",47009,"Blount","TN","Tennessee"
"2437",47011,"Bradley","TN","Tennessee"
"2438",47013,"Campbell","TN","Tennessee"
"2439",47015,"Cannon","TN","Tennessee"
"2440",47017,"Carroll","TN","Tennessee"
"2441",47019,"Carter","TN","Tennessee"
"2442",47021,"Cheatham","TN","Tennessee"
"2443",47023,"Chester","TN","Tennessee"
"2444",47025,"Claiborne","TN","Tennessee"
"2445",47027,"Clay","TN","Tennessee"
"2446",47029,"Cocke","TN","Tennessee"
"2447",47031,"Coffee","TN","Tennessee"
"2448",47033,"Crockett","TN","Tennessee"
"2449",47035,"Cumberland","TN","Tennessee"
"2450",47037,"Davidson","TN","Tennessee"
"2451",47039,"Decatur","TN","Tennessee"
"2452",47041,"DeKalb","TN","Tennessee"
"2453",47043,"Dickson","TN","Tennessee"
"2454",47045,"Dyer","TN","Tennessee"
"2455",47047,"Fayette","TN","Tennessee"
"2456",47049,"Fentress","TN","Tennessee"
"2457",47051,"Franklin","TN","Tennessee"
"2458",47053,"Gibson","TN","Tennessee"
"2459",47055,"Giles","TN","Tennessee"
"2460",47057,"Grainger","TN","Tennessee"
"2461",47059,"Greene","TN","Tennessee"
"2462",47061,"Grundy","TN","Tennessee"
"2463",47063,"Hamblen","TN","Tennessee"
"2464",47065,"Hamilton","TN","Tennessee"
"2465",47067,"Hancock","TN","Tennessee"
"2466",47069,"Hardeman","TN","Tennessee"
"2467",47071,"Hardin","TN","Tennessee"
"2468",47073,"Hawkins","TN","Tennessee"
"2469",47075,"Haywood","TN","Tennessee"
"2470",47077,"Henderson","TN","Tennessee"
"2471",47079,"Henry","TN","Tennessee"
"2472",47081,"Hickman","TN","Tennessee"
"2473",47083,"Houston","TN","Tennessee"
"2474",47085,"Humphreys","TN","Tennessee"
"2475",47087,"Jackson","TN","Tennessee"
"2476",47089,"Jefferson","TN","Tennessee"
"2477",47091,"Johnson","TN","Tennessee"
"2478",47093,"Knox","TN","Tennessee"
"2479",47095,"Lake","TN","Tennessee"
"2480",47097,"Lauderdale","TN","Tennessee"
"2481",47099,"Lawrence","TN","Tennessee"
"2482",47101,"Lewis","TN","Tennessee"
"2483",47103,"Lincoln","TN","Tennessee"
"2484",47105,"Loudon","TN","Tennessee"
"2485",47107,"McMinn","TN","Tennessee"
"2486",47109,"McNairy","TN","Tennessee"
"2487",47111,"Macon","TN","Tennessee"
"2488",47113,"Madison","TN","Tennessee"
"2489",47115,"Marion","TN","Tennessee"
"2490",47117,"Marshall","TN","Tennessee"
"2491",47119,"Maury","TN","Tennessee"
"2492",47121,"Meigs","TN","Tennessee"
"2493",47123,"Monroe","TN","Tennessee"
"2494",47125,"Montgomery","TN","Tennessee"
"2495",47127,"Moore","TN","Tennessee"
"2496",47129,"Morgan","TN","Tennessee"
"2497",47131,"Obion","TN","Tennessee"
"2498",47133,"Overton","TN","Tennessee"
"2499",47135,"Perry","TN","Tennessee"
"2500",47137,"Pickett","TN","Tennessee"
"2501",47139,"Polk","TN","Tennessee"
"2502",47141,"Putnam","TN","Tennessee"
"2503",47143,"Rhea","TN","Tennessee"
"2504",47145,"Roane","TN","Tennessee"
"2505",47147,"Robertson","TN","Tennessee"
"2506",47149,"Rutherford","TN","Tennessee"
"2507",47151,"Scott","TN","Tennessee"
"2508",47153,"Sequatchie","TN","Tennessee"
"2509",47155,"Sevier","TN","Tennessee"
"2510",47157,"Shelby","TN","Tennessee"
"2511",47159,"Smith","TN","Tennessee"
"2512",47161,"Stewart","TN","Tennessee"
